sourceName,sourceVersion,device,type,unit,creationDate,startDate,endDate,value
"sang hyuk의 Apple Watch","6.2.8","<<HKDevice: 0x282907390>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:6.2.8>","AppleExerciseTime","min",2020-09-16 21:01:10 +0900,2020-09-16 21:00:03 +0900,2020-09-16 21:01:03 +0900,1
"sang hyuk의 Apple Watch","6.2.8","<<HKDevice: 0x282907390>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:6.2.8>","AppleExerciseTime","min",2020-09-16 21:02:09 +0900,2020-09-16 21:01:03 +0900,2020-09-16 21:02:03 +0900,1
"sang hyuk의 Apple Watch","6.2.8","<<HKDevice: 0x282907390>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:6.2.8>","AppleExerciseTime","min",2020-09-16 21:03:08 +0900,2020-09-16 21:02:03 +0900,2020-09-16 21:03:03 +0900,1
"sang hyuk의 Apple Watch","6.2.8","<<HKDevice: 0x282907390>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:6.2.8>","AppleExerciseTime","min",2020-09-16 21:04:12 +0900,2020-09-16 21:03:03 +0900,2020-09-16 21:04:03 +0900,1
"sang hyuk의 Apple Watch","6.2.8","<<HKDevice: 0x282907390>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:6.2.8>","AppleExerciseTime","min",2020-09-16 21:05:11 +0900,2020-09-16 21:04:03 +0900,2020-09-16 21:05:03 +0900,1
"sang hyuk의 Apple Watch","6.2.8","<<HKDevice: 0x282907390>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:6.2.8>","AppleExerciseTime","min",2020-09-16 21:06:07 +0900,2020-09-16 21:05:03 +0900,2020-09-16 21:06:03 +0900,1
"sang hyuk의 Apple Watch","6.2.8","<<HKDevice: 0x282907390>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:6.2.8>","AppleExerciseTime","min",2020-09-16 21:07:11 +0900,2020-09-16 21:06:03 +0900,2020-09-16 21:07:03 +0900,1
"sang hyuk의 Apple Watch","6.2.8","<<HKDevice: 0x282907390>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:6.2.8>","AppleExerciseTime","min",2020-09-16 21:08:15 +0900,2020-09-16 21:07:03 +0900,2020-09-16 21:08:03 +0900,1
"sang hyuk의 Apple Watch","6.2.8","<<HKDevice: 0x282907390>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:6.2.8>","AppleExerciseTime","min",2020-09-16 21:10:26 +0900,2020-09-16 21:09:08 +0900,2020-09-16 21:10:08 +0900,1
"sang hyuk의 Apple Watch","6.2.8","<<HKDevice: 0x282907390>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:6.2.8>","AppleExerciseTime","min",2020-09-16 21:12:57 +0900,2020-09-16 21:10:08 +0900,2020-09-16 21:11:08 +0900,1
"sang hyuk의 Apple Watch","6.2.8","<<HKDevice: 0x282907390>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:6.2.8>","AppleExerciseTime","min",2020-09-16 21:16:45 +0900,2020-09-16 21:15:35 +0900,2020-09-16 21:16:35 +0900,1
"sang hyuk의 Apple Watch","6.2.8","<<HKDevice: 0x282907390>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:6.2.8>","AppleExerciseTime","min",2020-09-16 21:25:11 +0900,2020-09-16 21:24:06 +0900,2020-09-16 21:25:06 +0900,1
"sang hyuk의 Apple Watch","6.2.8","<<HKDevice: 0x282907390>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:6.2.8>","AppleExerciseTime","min",2020-09-16 21:27:27 +0900,2020-09-16 21:26:22 +0900,2020-09-16 21:27:22 +0900,1
"sang hyuk의 Apple Watch","6.2.8","<<HKDevice: 0x282907390>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:6.2.8>","AppleExerciseTime","min",2020-09-16 21:32:16 +0900,2020-09-16 21:31:08 +0900,2020-09-16 21:32:08 +0900,1
"sang hyuk의 Apple Watch","6.2.8","<<HKDevice: 0x282907390>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:6.2.8>","AppleExerciseTime","min",2020-09-16 21:34:47 +0900,2020-09-16 21:33:42 +0900,2020-09-16 21:34:42 +0900,1
"sang hyuk의 Apple Watch","6.2.8","<<HKDevice: 0x282907390>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:6.2.8>","AppleExerciseTime","min",2020-09-16 21:43:21 +0900,2020-09-16 21:42:13 +0900,2020-09-16 21:43:13 +0900,1
"sang hyuk의 Apple Watch","6.2.8","<<HKDevice: 0x282907390>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:6.2.8>","AppleExerciseTime","min",2020-09-16 23:04:02 +0900,2020-09-16 23:02:54 +0900,2020-09-16 23:03:54 +0900,1
"sang hyuk의 Apple Watch","6.2.8","<<HKDevice: 0x282907390>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:6.2.8>","AppleExerciseTime","min",2020-09-16 23:04:58 +0900,2020-09-16 23:03:54 +0900,2020-09-16 23:04:54 +0900,1
