sourceName,sourceVersion,device,type,unit,creationDate,startDate,endDate,value
"sang hyuk의 Apple Watch","6.2.8","<<HKDevice: 0x2829299f0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:6.2.8>","DistanceCycling","km",2020-09-20 17:46:55 +0900,2020-09-20 17:46:54 +0900,2020-09-20 17:46:55 +0900,0.0001773
"sang hyuk의 Apple Watch","6.2.8","<<HKDevice: 0x2829299f0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:6.2.8>","DistanceCycling","km",2020-09-20 17:46:57 +0900,2020-09-20 17:46:55 +0900,2020-09-20 17:46:56 +0900,0.000571765
"sang hyuk의 Apple Watch","6.2.8","<<HKDevice: 0x2829299f0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:6.2.8>","DistanceCycling","km",2020-09-20 17:46:57 +0900,2020-09-20 17:46:56 +0900,2020-09-20 17:46:57 +0900,0.000287806
"sang hyuk의 Apple Watch","6.2.8","<<HKDevice: 0x2829299f0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:6.2.8>","DistanceCycling","km",2020-09-20 17:46:59 +0900,2020-09-20 17:46:57 +0900,2020-09-20 17:46:58 +0900,6.94744e-05
"sang hyuk의 Apple Watch","6.2.8","<<HKDevice: 0x2829299f0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:6.2.8>","DistanceCycling","km",2020-09-20 17:47:03 +0900,2020-09-20 17:47:01 +0900,2020-09-20 17:47:02 +0900,8.54977e-05
"sang hyuk의 Apple Watch","6.2.8","<<HKDevice: 0x2829299f0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:6.2.8>","DistanceCycling","km",2020-09-20 17:47:03 +0900,2020-09-20 17:47:02 +0900,2020-09-20 17:47:03 +0900,0.000698053
"sang hyuk의 Apple Watch","6.2.8","<<HKDevice: 0x2829299f0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:6.2.8>","DistanceCycling","km",2020-09-20 17:47:07 +0900,2020-09-20 17:47:05 +0900,2020-09-20 17:47:06 +0900,7.79562e-05
"sang hyuk의 Apple Watch","6.2.8","<<HKDevice: 0x2829299f0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:6.2.8>","DistanceCycling","km",2020-09-20 17:47:07 +0900,2020-09-20 17:47:06 +0900,2020-09-20 17:47:07 +0900,0.000854192
"sang hyuk의 Apple Watch","6.2.8","<<HKDevice: 0x2829299f0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:6.2.8>","DistanceCycling","km",2020-09-20 17:47:09 +0900,2020-09-20 17:47:07 +0900,2020-09-20 17:47:08 +0900,0.000739108
"sang hyuk의 Apple Watch","6.2.8","<<HKDevice: 0x2829299f0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:6.2.8>","DistanceCycling","km",2020-09-20 17:47:10 +0900,2020-09-20 17:47:08 +0900,2020-09-20 17:47:09 +0900,0.000385076
"sang hyuk의 Apple Watch","6.2.8","<<HKDevice: 0x2829299f0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:6.2.8>","DistanceCycling","km",2020-09-20 17:47:10 +0900,2020-09-20 17:47:09 +0900,2020-09-20 17:47:10 +0900,0.000248031
"sang hyuk의 Apple Watch","6.2.8","<<HKDevice: 0x2829299f0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:6.2.8>","DistanceCycling","km",2020-09-20 17:47:12 +0900,2020-09-20 17:47:10 +0900,2020-09-20 17:47:11 +0900,0.000383932
"sang hyuk의 Apple Watch","6.2.8","<<HKDevice: 0x2829299f0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:6.2.8>","DistanceCycling","km",2020-09-20 17:47:13 +0900,2020-09-20 17:47:11 +0900,2020-09-20 17:47:12 +0900,7.6174e-05
"sang hyuk의 Apple Watch","6.2.8","<<HKDevice: 0x2829299f0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:6.2.8>","DistanceCycling","km",2020-09-20 17:47:13 +0900,2020-09-20 17:47:12 +0900,2020-09-20 17:47:13 +0900,0.000840081
"sang hyuk의 Apple Watch","6.2.8","<<HKDevice: 0x2829299f0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:6.2.8>","DistanceCycling","km",2020-09-20 17:47:15 +0900,2020-09-20 17:47:13 +0900,2020-09-20 17:47:14 +0900,3.11061e-05
"sang hyuk의 Apple Watch","6.2.8","<<HKDevice: 0x2829299f0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:6.2.8>","DistanceCycling","km",2020-09-20 17:47:15 +0900,2020-09-20 17:47:14 +0900,2020-09-20 17:47:15 +0900,0.000483827
"sang hyuk의 Apple Watch","6.2.8","<<HKDevice: 0x2829299f0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:6.2.8>","DistanceCycling","km",2020-09-20 17:47:18 +0900,2020-09-20 17:47:16 +0900,2020-09-20 17:47:17 +0900,0.00168788
